user_count,worker_id,first_name,bill_rate,country,country_id,degree,education,education_id,work_experience,job_category,job_category_id
2735,~01bf2604865bdd8266,Robert,20.00,Armenia,8,Bachelor of Engineering (B.Eng.),Bachelor,0,6,Design & Creative,0
2736,~01fad03da30b9ac432,Dmitry,10.00,Russia,19,,None,1,13,"Web, Mobile & Software Dev",1
2737,~018c782dc94384344b,Gergo,5.99,Hungary,45,"['none', u""Bachelor's degree"", 'none', 'none']",None,1,0,Translation,4
2738,~01174562e9c692f43e,Artem,10.00,Ukraine,6,Bachelor of Business Administration (B.B.A.),Bachelor,0,1,Admin Support,2
2739,~01823bb5eba880f355,Islam,5.00,Egypt,10,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,0,"Web, Mobile & Software Dev",1
2740,~01c9c4ce6604a9cf1e,Ivan,10.00,Serbia,23,"['none', 'none']",None,1,2,Admin Support,2
2741,~01b758e3d444850662,Evgeniy,20.00,Ukraine,6,,None,1,3,"Web, Mobile & Software Dev",1
2742,~012b6b646578a162e6,Yong Chiang,4.00,Malaysia,9,"[u'Bachelor of Arts (B.A.)', u'High school degree']",Bachelor,0,0,Writing,5
2743,~01fe936baddf747e2c,Lokender,18.00,India,5,"[u'Bachelor of Technology (B.Tech.)', u'High school degree']",Bachelor,0,3,Writing,5
2744,~01f4c5a6b03c1f82f5,Ramon,20.00,United Kingdom,2,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,1,Writing,5
2745,~017d5724849316e8e0,Ahmed,10.00,Egypt,10,Bachelors,Bachelor,0,9,"Web, Mobile & Software Dev",1
2746,~01969396b0a4910b5e,Isidora Snezana,13.00,Serbia,23,,None,1,0,Design & Creative,0
2747,~015b303696a2612ba7,Almin,27.00,Bosnia and Herzegovina,37,,None,1,1,"Web, Mobile & Software Dev",1
2748,~013536ee2c7a6e5ba5,Andrew,20.00,Canada,18,"[u'Bachelor of Arts (B.A.)', 'none']",None,1,2,Design & Creative,0
2749,~010d3006589a816dba,Mena,12.00,Egypt,10,,None,1,1,Design & Creative,0
2750,~01f450ed916c7fda89,Maricel,19.77,Philippines,22,"[u'Master of Computer Applications (M.C.A.)', u'Other']",None,1,0,Writing,5
2751,~01b6eae4e1451146d5,Anatoli,22.00,Belarus,35,Bachelor of Arts (B.A.),Bachelor,0,0,Design & Creative,0
2752,~0123eb0b5c91ec87de,Mohamed,5.00,Egypt,10,,None,1,4,Writing,5
2753,~0158a63998a9a10b66,Mikhail,15.00,Russia,19,Master of Science (M.S.),Master,2,0,"Web, Mobile & Software Dev",1
2754,~01acf14c9630bb9858,Danmar,5.00,Philippines,22,Bachelor of Engineering (B.Eng.),Bachelor,0,4,"Web, Mobile & Software Dev",1
2755,~015a4cdca2f0bff9d8,Harshal,19.00,India,5,Bachelor of Engineering (Electronics),Bachelor,0,2,IT & Networking,3
2756,~01262b3b0861389042,Sanjay,16.00,India,5,Bachelor of Technology (B.Tech.),Bachelor,0,4,"Web, Mobile & Software Dev",1
2757,~01b49b58c8b6a456a5,Mariyam,22.22,Pakistan,12,Masters,Master,2,10,Design & Creative,0
2758,~0161fba22b096e11c3,Sergiy,15.00,Ukraine,6,Error: No education,None,1,2,Design & Creative,0
2759,~015cda490b79390f1b,Ekaterina,30.00,Russia,19,,None,1,0,Design & Creative,0
2760,~0133e279b1d39a3888,Elena,15.00,Spain,0,,None,1,1,Sales & Marketing,11
2761,~01f65f402dc63e1683,Anton,15.00,Russia,19,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,1,IT & Networking,3
2762,~0107f6f62986d9516f,Vladimir,35.00,Belarus,35,,None,1,6,Design & Creative,0
2763,~01fb8735d234aefa43,Enrico,20.00,Brazil,40,Bachelor of Arts (B.A.),Bachelor,0,22,Design & Creative,0
2764,~01e85a18820de9a8c7,Aaron,20.00,United States,11,,None,1,6,Writing,5
2765,~01ec11c8f7094ff723,Francois,45.00,France,7,,None,1,0,"Web, Mobile & Software Dev",1
2766,~01d9043367ae9445a5,Viktor,12.00,Ukraine,6,Bachelor of Engineering (B.Eng.),Bachelor,0,3,Design & Creative,0
2767,~01bbecb3559b3703f5,Phuong,10.00,Vietnam,17,,None,1,10,Accounting & Consulting,9
2768,~015ed2ff701cff816f,Akshay,15.00,India,5,Bachelor of Technology (B.Tech.),Bachelor,0,5,"Web, Mobile & Software Dev",1
2769,~015c88891a3f9182e0,Maxym,15.00,Ukraine,6,,None,1,2,"Web, Mobile & Software Dev",1
2770,~0120a614293079f600,Valeri,5.00,Moldova,36,High school degree,High School,4,4,"Web, Mobile & Software Dev",1
2771,~01cd7dc54b34b7b04f,Andrii,6.25,United States,11,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,1,"Web, Mobile & Software Dev",1
2772,~0101a83f21e204b557,Caus,13.00,Moldova,36,"['none', 'none']",None,1,4,"Web, Mobile & Software Dev",1
2773,~012fc52faad7866c89,Sergey,18.00,Ukraine,6,"[u'Bachelor of Engineering (B.Eng.)', u'Bachelor of Arts (B.A.)']",Bachelor,0,7,Design & Creative,0
2774,~0185f6582b99598b56,Julie,30.00,South Africa,20,Error: No education,None,1,0,Writing,5
2775,~01afd63e83e00bc661,Noman,20.00,Pakistan,12,Bachelors,Bachelor,0,8,"Web, Mobile & Software Dev",1
2776,~01ef106256eb1bec91,Harpreet,20.00,India,5,"[u""Master's degree"", u""Bachelor's degree"", u'High School']",Master,2,1,IT & Networking,3
2777,~013fd32f6924105a6d,Edwin,10.00,Kenya,49,Master of Computer Applications (M.C.A.),Master,2,5,IT & Networking,3
2778,~014c27c26e4bac79c6,Sergey,3.75,Ukraine,6,Engineer's degree,Master,2,0,"Web, Mobile & Software Dev",1
2779,~01cbce03f0572948dd,Alexandr,30.00,Russia,19,"['none', 'none']",None,1,0,"Web, Mobile & Software Dev",1
2780,~01f21915299033cf5c,Bohdana,27.00,Ukraine,6,Bachelor of Arts (B.A.),Bachelor,0,0,"Web, Mobile & Software Dev",1
2781,~01c593b01e251c3368,Stephanie,12.50,Canada,18,,None,1,0,Translation,4
2782,~0128f6da7ae792f1a6,Perpetual,10.00,British Virgin Islands,115,Bachelor's degree,Bachelor,0,3,Writing,5
2783,~016dac6cf03004dc14,Pamela,31.25,Philippines,22,Bachelors,Bachelor,0,10,"Web, Mobile & Software Dev",1
2784,~016b09fcdbab39ed04,Muhammad,3.33,Pakistan,12,,None,1,0,Admin Support,2
2785,~01163a6c2fe559762e,Hamza,40.00,Pakistan,12,Bachelor of Engineering (B.Eng.),Bachelor,0,2,"Web, Mobile & Software Dev",1
2786,~0135561701642f2594,Karl Martin,20.00,Philippines,22,"[u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Master,2,0,Design & Creative,0
2787,~01de42fd3d8b1550db,Dina,45.00,United States,11,"[u'Master of Fine Arts (M.F.A.)', u'Bachelor of Arts (B.A.)']",Master,2,16,Design & Creative,0
2788,~01aded3e806c489083,Robinson,25.00,Philippines,22,Bachelor's degree,Bachelor,0,0,Admin Support,2
2789,~015e97eb4e6c695e42,Jo,105.00,South Africa,20,Bachelor of Science (B.S.),Bachelor,0,20,Writing,5
2790,~01217f0036cdf91f84,Steven,45.00,United Kingdom,2,,None,1,11,IT & Networking,3
2791,~01b8cba153655ab00b,Vladimir,30.00,Russia,19,Bachelor of Engineering (B.Eng.),Bachelor,0,0,"Web, Mobile & Software Dev",1
2792,~01df5deb2738b4ecfc,Hafiz Muhammad,20.00,Pakistan,12,Bachelor of Fine Arts (B.F.A.),Bachelor,0,6,Design & Creative,0
2793,~017e5b04deb059ca78,Tina,10.00,Croatia,43,High school degree,High School,4,1,Admin Support,2
2794,~01296eab3b016dc763,bharat,15.00,India,5,B.Tech,None,1,5,Design & Creative,0
2795,~019ab5e9c4b9f05b4b,shivangi,12.00,India,5,Bachelor of Technology (B.Tech.),Bachelor,0,3,"Web, Mobile & Software Dev",1
2796,~01c02d6286070818d9,Richard,17.50,Venezuela,27,"[u'Licentiate degree', u'Bachelor of Business Administration (B.B.A.)']",None,1,11,Translation,4
2797,~01f314db28cd76d7b9,Mindi,65.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,11,Sales & Marketing,11
2798,~0181538381e6e59f0f,Apoorva,21.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,4,Writing,5
2799,~01644e65b897cccf75,Anca,20.00,Romania,28,Licentiate degree,None,1,2,Design & Creative,0
2800,~01506f85cfc91dcd31,Elizabeth,10.00,United States,11,"[u'Bachelor of Education (B.Ed.)', u'Associate of Arts (A.A.)']",Bachelor,0,2,Admin Support,2
2801,~0199c63b6bd3a08777,Zharko,20.00,Macedonia,48,"['none', u""Bachelor's degree""]",None,1,5,Design & Creative,0
2802,~01f91146292632b404,Hendri,17.00,Indonesia,4,"[u'Master of Business Administration (M.B.A.)', u""Bachelor's degree"", u""Associate's degree""]",Master,2,7,Design & Creative,0
2803,~0164c41e3838c94a68,Domini,20.00,Canada,18,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,2,Writing,5
2804,~019b3dc2a846a46f48,Alex,75.00,Austria,70,"[u'Master of Science (M.S.)', u'Master of Arts (M.A.)', u'Bachelor of Science (B.S.)']",Master,2,8,none,6
2805,~01288dcdf6484db409,Hamza,25.00,Tunisia,78,Bachelor of Arts (B.A.),Bachelor,0,7,Writing,5
2806,~01fdef726bb6a72edd,Nuria,20.00,Spain,0,,None,1,12,Design & Creative,0
2807,~014e951018317ab841,Ed,54.00,Australia,29,Bachelor of Commerce (B.Com.),Bachelor,0,2,Sales & Marketing,11
2808,~013d777bb1fa5134f8,Antonio,85.00,Spain,0,"[u'Other', u'Other', u'Master of Business Administration (M.B.A.)', u'Master of Business Administration (M.B.A.)', u'Other', u'Master of Arts (M.A.)', u'Other', u'Master of Computer Applications (M.C.A.)']",None,1,14,Writing,5
2809,~0118da7c92effa0f3a,Giacomo,30.00,Italy,1,"['none', 'none']",None,1,4,Design & Creative,0
2810,~01b17304a5c222a0b1,Gabriela,10.00,Romania,28,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)', u'Bachelor of Arts (B.A.)']",Master,2,10,Translation,4
2811,~011e2b1977336911d4,Stanimir,20.00,Bulgaria,75,,None,1,4,"Web, Mobile & Software Dev",1
2812,~015b32aa20eeb61a17,Iryna,9.00,Ireland,57,"['none', u'Bachelor of Education (B.Ed.)']",None,1,0,Writing,5
2813,~01c9de66f03f4ae149,Biljana,10.00,Macedonia,48,Bachelor of Business Administration (B.B.A.),Bachelor,0,3,Admin Support,2
2814,~01cd3154f07b7b07d9,Justin,55.56,Canada,18,Bachelor of Engineering (B.Eng.),Bachelor,0,8,"Web, Mobile & Software Dev",1
2815,~014f0bd35ec421c2e1,Rivka,35.00,United Kingdom,2,Bachelor of Arts (B.A.),Bachelor,0,1,"Web, Mobile & Software Dev",1
2816,~017bc1c2eac2123216,Jerome,10.00,Indonesia,4,"[u'Master of Business Administration (M.B.A.)', u""Master's degree""]",Master,2,5,Sales & Marketing,11
2817,~0173d33b26dab0384e,Roman,10.00,Ukraine,6,,None,1,2,Design & Creative,0
2818,~01994e2cd3ac27a2c6,Walker Bladimir,14.00,Bolivia,88,Bachelors,Bachelor,0,2,"Web, Mobile & Software Dev",1
2819,~010a164169d94a2636,Alaa,40.00,Egypt,10,Error: No education,None,1,0,Design & Creative,0
2820,~01a63508bc2365392a,Stefan C.,35.00,Romania,28,Bachelor of Fine Arts (B.F.A.),Bachelor,0,11,Design & Creative,0
2821,~01cdd09c19f1fdf8fa,Kelvin Michael,15.00,Philippines,22,"[u'Bachelors', u'High School']",Bachelor,0,7,Customer Service,10
2822,~0132e27b59715fe159,Ahmed,10.00,Egypt,10,Bachelor of Engineering (B.Eng.),Bachelor,0,0,"Web, Mobile & Software Dev",1
2823,~01e81e9848d3473b52,Alexsandro,15.72,Brazil,40,,None,1,3,Design & Creative,0
2824,~016b4bae1a3591da89,Martin,5.00,Slovakia,32,,None,1,0,Design & Creative,0
2825,~01487a29af8e6c4efa,Sun,250.00,South Korea,55,,None,1,32,Design & Creative,0
2826,~01fd61ef1f95290251,Marc,15.00,United States,11,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Science (B.S.)']",Master,2,14,Accounting & Consulting,9
2827,~01deb5d0a8410731d7,Mohammad,5.00,Egypt,10,,None,1,0,"Web, Mobile & Software Dev",1
2828,~014b88488b2faba7ec,Pavlo,7.00,Ukraine,6,"[u""Bachelor's degree"", 'none', u'High school degree']",None,1,2,Design & Creative,0
2829,~01e9191969b710e9be,Karen,17.78,United States,11,Error: No education,None,1,16,Admin Support,2
2830,~0155ce4b6ea55003bf,Aleksa,25.00,Serbia,23,,None,1,0,Design & Creative,0
2831,~01339a0fc101e51431,Rei,20.00,Japan,42,Bachelor of Applied Science (B.A.Sc.),Bachelor,0,6,"Web, Mobile & Software Dev",1
2832,~017ef19da9649e84d0,Evgeny,20.00,Russia,19,Master of Science (M.S.),Master,2,0,"Web, Mobile & Software Dev",1
2833,~01e0a32ff737f289bc,Daniil,20.00,Ukraine,6,"['none', 'none']",None,1,2,Design & Creative,0
2834,~015a34e2bc57a52a5c,Teresa,9.00,Poland,30,,None,1,0,Design & Creative,0
2835,~01b3f8e41785795ae0,Harsh,11.00,India,5,Bachelor of Science (B.S.),Bachelor,0,2,"Web, Mobile & Software Dev",1
2836,~019190d004eace3bf0,Darko,9.00,Macedonia,48,Bachelor of Engineering (B.Eng.),Bachelor,0,5,"Web, Mobile & Software Dev",1
2837,~018401a8702e9f903b,Nazar,10.00,Ukraine,6,,None,1,0,"Web, Mobile & Software Dev",1
2838,~01023ff18c6cca7ba5,Salah,5.00,Egypt,10,"Bachelor of Medicine, Bachelor of Surgery (M.B.B.S.)",Bachelor,0,0,Translation,4
2839,~01bc1cefd5ac1b88c8,Nam,20.00,Vietnam,17,Bachelor of Engineering (B.Eng.),Bachelor,0,4,Engineering & Architecture,7
2840,~01a740bc42bfbc3ad3,George,50.00,United States,11,Bachelors,Bachelor,0,5,Writing,5
2841,~018771940ef5d7ddac,Serhii,15.00,Ukraine,6,Master of Library & Information Science (M.L.I.S.),Master,2,2,Design & Creative,0
2842,~01a3f3dd91f379f837,Sergii,20.00,Ukraine,6,Master of science (diploma with honor),Master,2,14,"Web, Mobile & Software Dev",1
2843,~012692fadf2890ca63,Sarah,14.44,United States,11,Bachelor of Business Administration (B.B.A.),Bachelor,0,5,Sales & Marketing,11
2844,~01002b8d6d861d0dfd,Jonathan,27.78,United States,11,Bachelor of Business Administration (B.B.A.),Bachelor,0,4,Accounting & Consulting,9
2845,~012c09c1313cbbccba,Andrew,40.00,Australia,29,Bachelor of Commerce (B.Com.),Bachelor,0,6,Sales & Marketing,11
2846,~010c00db6674ec1873,Kristiana,15.00,Albania,81,Bachelor of Engineering (B.Eng.),Bachelor,0,0,"Web, Mobile & Software Dev",1
2847,~01ab70faacd3d4e912,John,30.00,United States,11,,None,1,0,Admin Support,2
2848,~01348b9e9635b80723,Jaqueline,30.00,Germany,26,Bachelor of Business Administration (B.B.A.),Bachelor,0,3,Sales & Marketing,11
2849,~0189d0df978f964be3,Ravinder,25.00,India,5,"[u'Master of Computer Applications (M.C.A.)', u'Masters']",Master,2,5,"Web, Mobile & Software Dev",1
2850,~01810f18e7c689afc3,Alex,20.00,Ukraine,6,,None,1,5,none,6
2851,~010d0b5966c59a4064,Vladyslav,40.00,Ukraine,6,High school degree,High School,4,1,"Web, Mobile & Software Dev",1
2852,~0174381f7b0a88bed7,Lynnette,75.00,United States,11,"[u""Associate's degree"", u'Associate of Arts (A.A.)']",Associate,6,38,Design & Creative,0
2853,~01d8425372cfcfba21,Paramasivan,20.00,India,5,,None,1,3,Design & Creative,0
2854,~0163b2545586087dc0,Rohit,17.00,India,5,Master of Computer Applications (M.C.A.),Master,2,7,"Web, Mobile & Software Dev",1
2855,~01dd106cd4f1316dcd,Jose Tadeo,10.00,Venezuela,27,"[u'Licentiate degree', u'Bachelor of Technology (B.Tech.)']",None,1,11,"Web, Mobile & Software Dev",1
2856,~01944b99e0875151e6,Shahid,6.00,Pakistan,12,Bachelor of Science (B.S.),Bachelor,0,7,Sales & Marketing,11
2857,~01bf47ac190280919f,Makwana,18.00,India,5,Diploma,Associate,6,9,"Web, Mobile & Software Dev",1
2858,~013b2d2827d94ecaa0,Zeeshan,15.00,Pakistan,12,Bachlors in Computer Science,None,1,3,Design & Creative,0
2859,~0101355e810b4d8571,Shoaib,15.00,India,5,Bachelor of Architecture (B.Arch.),Bachelor,0,5,Design & Creative,0
2860,~011ad07b5442843b4c,Rakesh,11.11,India,5,Doctorate,Doctorate,3,1,"Web, Mobile & Software Dev",1
2861,~01a081b1cb5bd235f6,Dmitrii,30.00,Russia,19,Bachelor of Technology (B.Tech.),Bachelor,0,9,"Web, Mobile & Software Dev",1
2862,~01e1b9b77935fa7dc6,Lubov,10.00,United States,11,High school degree,High School,4,7,Admin Support,2
2863,~0195eb53c731b0e159,Md. Nahidul,25.00,Bangladesh,25,Bachelor of Engineering (B.Eng.),Bachelor,0,3,Customer Service,10
2864,~0117a7ec33ae1fc02f,Ruxandra Maria,25.00,Romania,28,"[u'MA in Urban and Regional Plannig ', u'Civil Engineer / Urban Planner']",None,1,8,Design & Creative,0
2865,~0121993f50b6fcfde6,Jibran,22.00,Pakistan,12,Bachelor of Computer Science and IT,Bachelor,0,8,"Web, Mobile & Software Dev",1
2866,~0180195d73f6dcb85f,Mohamed,35.00,Ukraine,6,Bachelor of Engineering (B.Eng.),Bachelor,0,10,Engineering & Architecture,7
2867,~0103bff3c728ce2614,Puneesh,15.00,India,5,Master of Computer Applications (M.C.A.),Master,2,5,Design & Creative,0
2868,~0118312a65c0d19e3f,Vitaly,20.00,Ukraine,6,"[u""Associate's degree"", u""Associate's degree""]",Associate,6,4,"Web, Mobile & Software Dev",1
2869,~011d34857d6aa64aed,Naresh,12.00,India,5,Master of Computer Applications (M.C.A.),Master,2,8,"Web, Mobile & Software Dev",1
2870,~01154feae166b27a40,Bobbei,6.25,Philippines,22,"[u'Bachelor of Science in Computer Engineering', u'Advance Electronics']",None,1,4,Admin Support,2
2871,~0184274a5d8eda69f6,Thil,12.00,Canada,18,,None,1,1,Design & Creative,0
2872,~012accb3738d530b5e,Hari Krishna,20.00,India,5,"[u'Master of Business Administration (M.B.A.)', u'Bachelor of Commerce (B.Com.)']",Master,2,16,Data Science & Analytics,8
2873,~01d39d9f7463e362b4,Anish,20.00,India,5,Error: No education,None,1,12,Data Science & Analytics,8
2874,~012a22e214e4dd366f,Boris,44.44,Ukraine,6,,None,1,1,Data Science & Analytics,8
2875,~01b00bad01db40d452,Sergei,25.00,Russia,19,Bachelor's degree,Bachelor,0,0,Translation,4
2876,~01e8d747f7cf56dc9d,Shubam,32.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,2,"Web, Mobile & Software Dev",1
2877,~01f8f5e294d9036075,Bogdan,25.00,Ukraine,6,"[u'Doctor of Philosophy (Ph.D.)', u'Master of Technology (M.Tech.)']",Doctorate,3,7,"Web, Mobile & Software Dev",1
2878,~018d7348b589502888,Amit,15.00,India,5,"[u'Advanced Diploma in Web & e-Commerce Technology', u' Programming in Network Computing']",None,1,10,Design & Creative,0
2879,~011e09782f1943546e,Paul,15.00,Philippines,22,Bachelor of Science (B.S.),Bachelor,0,4,"Web, Mobile & Software Dev",1
2880,~013f132eb46c6444f0,Filippo,15.00,Italy,1,Bachelor's degree,Bachelor,0,3,Translation,4
2881,~01c96c1125946012cd,Sarah Kaye Z.,4.00,Philippines,22,Bachelor of Engineering (B.Eng.),Bachelor,0,0,Admin Support,2
2882,~015bd11c8ee541546d,Megumi,17.00,United States,11,Bachelor of Arts (B.A.),Bachelor,0,2,Translation,4
2883,~01edd6dd7858648d96,Matt,50.00,Canada,18,Bachelor of Arts (B.A.),Bachelor,0,19,Design & Creative,0
2884,~01efd5f5b07595aecd,Mohannad,20.00,Egypt,10,,None,1,2,"Web, Mobile & Software Dev",1
2885,~0152f5d23a2e592fa5,Raissa Roa,60.00,Philippines,22,Bachelor of Arts (B.A.),Bachelor,0,4,Admin Support,2
2886,~01e5bcd1967500c19e,Galina,10.00,Bulgaria,75,Error: No education,None,1,9,Admin Support,2
2887,~0108ad4c782969b82a,kristen,21.00,United States,11,"[u'Master of Science (M.S.)', u'Bachelor of Arts (B.A.)']",Master,2,9,Writing,5
2888,~01d6827b54861b67f7,Tomasz,110.00,Poland,30,Error: No education,None,1,0,IT & Networking,3
2889,~0111cc720f654fca0a,Junsy,5.00,Philippines,22,Bachelor of Arts (B.A.),Bachelor,0,3,Writing,5
2890,~011705f880b06aea75,Volodymyr,20.00,Ukraine,6,"[u'Bachelor of Engineering (B.Eng.)', u""Associate's degree""]",Bachelor,0,4,"Web, Mobile & Software Dev",1
2891,~0129090b38af50db82,John,5.00,Philippines,22,Bachelor of Engineering (B.Eng.),Bachelor,0,0,Design & Creative,0
2892,~01b5fa56d5910be34c,Joanne,40.00,United States,11,"[u'Doctor of Education (Ed.D.)', u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Doctorate,3,38,Writing,5
2893,~01ab5da8d65f725031,Fakhar,70.00,Pakistan,12,"[u'Other', u'Bachelor of Science (B.S.)']",None,1,1,Admin Support,2
2894,~017e794fd9f5d39863,Valentin,15.00,Romania,28,Bachelor's degree,Bachelor,0,12,"Web, Mobile & Software Dev",1
2895,~019c7c9cebe3f2de07,Stefan,15.00,Serbia,23,Master of Arts (M.A.),Master,2,0,Design & Creative,0
2896,~0144868320c126aa94,Masuma,9.00,Bangladesh,25,,None,1,4,Admin Support,2
2897,~011e1987a710bdee74,Tian Yang,29.90,China,13,"[u'Bachelor of Science (B.S.)', u""Engineer's degree""]",Master,2,2,"Web, Mobile & Software Dev",1
2898,~012b01c77a7548d580,Ema Raluca,5.00,Romania,28,Master of Arts (M.A.),Master,2,4,Admin Support,2
2899,~01aaba3fbfcdc68ac3,Nastya,5.00,Belarus,35,Bachelor of Technology (B.Tech.),Bachelor,0,0,"Web, Mobile & Software Dev",1
2900,~01610b92f86981011c,Carmen,25.00,United States,11,Bachelor of Science (B.S.),Bachelor,0,10,Admin Support,2
2901,~01ddc5acb55ce258a0,Lance,7.00,Tanzania,116,,None,1,4,Design & Creative,0
2902,~019d5acbc0e4ebd512,Osman,40.00,Turkey,3,Bachelor of Science (B.S.),Bachelor,0,0,"Web, Mobile & Software Dev",1
2903,~015eb0343aff07b9bd,Om,20.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,3,IT & Networking,3
2904,~0160b0dfb4884327ea,Mr.,28.00,India,5,Bachelor of Engineering (B.Eng.),Bachelor,0,1,"Web, Mobile & Software Dev",1
2905,~018f82c731ffbb6e60,Tyrone,15.00,United States,11,Error: No education,None,1,0,none,6
2906,~019636c5ada0238841,Tharanga,22.00,Sri Lanka,80,,None,1,5,Admin Support,2
2907,~01f3648331e0f9d6a5,Vladislav,22.00,Ukraine,6,Bachelor of Commerce (B.Com.),Bachelor,0,2,"Web, Mobile & Software Dev",1
2908,~01471ebfb97b51dddb,Anna,18.75,Malaysia,9,"Bachelor of Medicine, Bachelor of Surgery (M.B.B.S.)",Bachelor,0,0,Writing,5
2909,~01ae340893531d684a,Marija,10.00,Macedonia,48,"[u'Master of Architecture (M.Arch.)', u'Bachelor of Architecture (B.Arch.)']",Master,2,3,Engineering & Architecture,7
2910,~0127894b81b38860b9,Noella,180.00,Canada,18,"['none', 'none', u'Bachelor of Science (B.S.)']",None,1,9,Design & Creative,0
2911,~011a564f8f3dbc76aa,James,40.00,United States,11,"[u'Doctor of Philosophy (Ph.D.)', u'Master of Arts (M.A.)', u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Doctorate,3,11,Design & Creative,0
2912,~01d63155b42397ba34,Jeff,55.00,United States,11,"['none', u'Bachelor of Arts (B.A.)']",None,1,33,Writing,5
2913,~0112aca1c3436be0c9,Kimberly,28.00,Japan,42,Bachelor of Arts,Bachelor,0,12,Translation,4
2914,~014290fa0c098f9e2c,Kalaani,35.00,Sri Lanka,80,"[u'Bachelor of Engineering (B.Eng.)', u""Associate's degree""]",Bachelor,0,7,Design & Creative,0
