user_count,worker_id,first_name,bill_rate,country,country_id,degree,education,education_id,work_experience,job_category,job_category_id
3360,~0166ba43cc8a0c4a1a,Aya,10.00,Egypt,43,Bachelor of Applied Science (B.A.Sc.),Bachelor,3,0,Writing,2
3361,~0171ff2f6fdd30008c,Monika,16.00,India,11,Master of Computer Applications (M.C.A.),Master,2,3,Design & Creative,0
3362,~01f11e4782f040b893,Rajdeep,15.00,India,11,,None,0,1,Sales & Marketing,5
3363,~018cfd4bb2ac9aca84,Soma,17.78,India,11,Master of Computer Applications (M.C.A.),Master,2,2,"Web, Mobile & Software Dev",4
3364,~01ea622d1a39d0ce3f,Atif,55.00,Pakistan,14,Masters,Master,2,10,Design & Creative,0
3365,~01289aceca020a49ab,Mike,30.00,United States,0,Associate of Science (A.S.),Associate,5,7,Design & Creative,0
3366,~0127efdd161008ae94,Edgaras,84.00,Lithuania,54,"[u'Master of Computer Applications (M.C.A.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,5,Engineering & Architecture,7
3367,~01064c91bef5470326,Adeel,35.00,United Arab Emirates,53,Master of Computer Applications (M.C.A.),Master,2,5,IT & Networking,3
3368,~01d42961fde45b802c,Jenna,56.00,United States,0,"[u'Master of Arts (M.A.)', u'Bachelor of Science (B.S.)']",Master,2,9,Writing,2
3369,~01b3ff946c89f9551f,Eshtiaque,15.00,Bangladesh,10,Bachelors,Bachelor,3,7,Admin Support,1
3370,~0121e464d5be449326,Dmitriy,22.00,Ukraine,4,"[u'Master of Fine Arts (M.F.A.)', u'Bachelor of Fine Arts (B.F.A.)']",Master,2,3,Design & Creative,0
3371,~011f74a76cf0221a83,Gina,32.00,United States,0,"[u'Doctor of Philosophy (Ph.D.)', u'Bachelor of Arts (B.A.)']",Doctorate,1,0,Writing,2
3372,~01ba73822e2f2d6a12,William,80.00,United States,0,"[u""Master's degree"", u'Bachelor of Arts (B.A.)']",Master,2,0,"Web, Mobile & Software Dev",4
3373,~01ae83245f263f953f,Guy,38.00,United States,0,"[u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Master,2,24,Legal,11
3374,~01f1c8b2dbc83febd6,Alexey,40.00,Belarus,19,Bachelor of Engineering (B.Eng.),Bachelor,3,5,"Web, Mobile & Software Dev",4
3375,~015e5e7ed3b0f8e2be,Daura,13.00,Spain,34,"[u'Bachelor of Laws (LL.B.)', u'High school degree']",Professional,4,2,Translation,8
3376,~0197263b2c76e10bed,chunxi,20.00,China,39,,None,0,8,Design & Creative,0
3377,~01694222f08ab2dc5b,Anil,13.75,India,11,"['none', 'none']",None,0,6,Design & Creative,0
3378,~01572186345feb00bf,SALEM,25.00,Tunisia,15,"[u""Engineer's degree"", u""Bachelor's degree""]",Master,2,8,IT & Networking,3
3379,~017ca61e39c4b145e7,Demi,25.00,United States,0,Associate of Arts (A.A.),Associate,5,3,Design & Creative,0
3380,~01fc6c42c45766812d,Andrew,25.00,United States,0,Bachelor of Science (B.S.),Bachelor,3,5,Sales & Marketing,5
3381,~0161679fa225a3c25c,Yoshiko,35.00,Ireland,77,Bachelor of Arts (B.A.),Bachelor,3,4,Sales & Marketing,5
3382,~015e02faead711bdcf,Andrii,20.00,Ukraine,4,Bachelor of Engineering (B.Eng.),Bachelor,3,2,"Web, Mobile & Software Dev",4
3383,~019be6f38246274980,Jennifer,63.00,United States,0,"[u'Bachelor of Arts (B.A.)', 'none']",None,0,7,Admin Support,1
3384,~0121f0a0a0ae5265cd,Rasika,12.00,Sri Lanka,68,"['none', u'Bachelor of Engineering (B.Eng.)']",None,0,14,"Web, Mobile & Software Dev",4
3385,~0177f9d86588d5f012,Lena,25.00,Russia,8,"[u'Bachelor of Fine Arts (B.F.A.)', u'Bachelor of Education (B.Ed.)']",Bachelor,3,5,Design & Creative,0
3386,~0142ef74e3d4266ac2,Mark,60.00,United States,0,Bachelor of Engineering (B.Eng.),Bachelor,3,17,Engineering & Architecture,7
3387,~019e65b16f45a4ad19,Rachel,30.00,Netherlands,7,"[u'Master of Arts (M.A.)', u'Bachelor of Business Administration (B.B.A.)', 'none']",None,0,5,Design & Creative,0
3388,~01ae77efbd0977157e,Julius,35.00,Lithuania,54,Bachelor of Arts (B.A.),Bachelor,3,5,"Web, Mobile & Software Dev",4
3389,~01eb2a973746e0d0fc,Artem,46.25,Ukraine,4,Error: No education,None,0,12,Design & Creative,0
3390,~01fbe339d4ed6d6189,Jessica,6.25,Philippines,42,"[u'Diploma', u'High School']",Associate,5,7,Customer Service,10
3391,~01da015b2d7237d7f8,Isa Maria,23.33,Spain,34,Licentiate degree,None,0,6,Translation,8
3392,~012bf74ac927e02f38,Zach,23.75,United States,0,Music Production Bachelors of Science,Bachelor,3,3,IT & Networking,3
3393,~01cff6fc4e0d9a321e,Jimmy,35.00,United States,0,Bachelor of Business Administration (B.B.A.),Bachelor,3,1,Sales & Marketing,5
3394,~0193cd8a612cf172e4,Waris,6.25,Pakistan,14,,None,0,3,Admin Support,1
3395,~01e74aec48252e38d0,Waqar,20.00,Canada,18,Bachelor of Engineering (B.Eng.),Bachelor,3,6,"Web, Mobile & Software Dev",4
3396,~01f7bb7fe37b17332e,Ian,20.00,Philippines,42,"['none', u'Bachelors']",None,0,6,"Web, Mobile & Software Dev",4
3397,~0117e76afa77ef6d85,Valeriya,20.00,Ukraine,4,Master of Arts (M.A.),Master,2,6,Design & Creative,0
3398,~01a7971f24ea48733c,Muhammad,20.00,Pakistan,14,Master of Computer Applications (M.C.A.),Master,2,6,IT & Networking,3
3399,~015d3007b8754c872b,Suhail,28.75,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,2,Data Science & Analytics,6
3400,~01be17c0d9a4f43a6f,Azeem,20.00,Pakistan,14,,None,0,6,"Web, Mobile & Software Dev",4
3401,~01f92358065cd3a394,Ansari,15.00,India,11,Bachelor of Commerce (B.Com.),Bachelor,3,3,Design & Creative,0
3402,~01b5a4d79c38e8ff66,Navdeep,17.00,India,11,Bachelor of Science (B.S.),Bachelor,3,2,"Web, Mobile & Software Dev",4
3403,~01bc89bce0f0832a05,Hitendra,20.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,4,"Web, Mobile & Software Dev",4
3404,~01de605c8808888af0,Sujoy,5.00,Bangladesh,10,"[u'Philosophy (Hons)', u'Philosophy (Hons)']",None,0,5,Design & Creative,0
3405,~011a694ca50eb20ce0,Amimul,15.00,Bangladesh,10,"[u'Bachelor of Business Administration (B.B.A.)', u""Associate's degree""]",Bachelor,3,6,"Web, Mobile & Software Dev",4
3406,~0121c4b976127c3f8f,Huy,27.78,Vietnam,2,Bachelor's degree,Bachelor,3,4,"Web, Mobile & Software Dev",4
3407,~01ace2d0d26298f194,Jatin,12.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,4,"Web, Mobile & Software Dev",4
3408,~0140224c48fde58599,Ebenezer,35.00,United Kingdom,3,"['none', u'Bachelor of Engineering (B.Eng.)']",None,0,6,"Web, Mobile & Software Dev",4
3409,~010a93f7fbc63cf593,Igor,32.00,Ukraine,4,Master of Architecture (M.Arch.),Master,2,0,Engineering & Architecture,7
3410,~01682582f34ab0f3d8,Maira,22.00,United States,0,Error: No education,None,0,0,Design & Creative,0
3411,~01ecad8fddc61eb15a,Aleksandar,19.00,Macedonia,9,"[u'Bachelor of Applied Science (B.A.Sc.)', u'High school degree']",Bachelor,3,6,Admin Support,1
3412,~016f1acb3b4ac2be29,Raja Dushyant,20.00,India,11,"[u'Bachelor of Technology (B.Tech.)', u'High school degree']",Bachelor,3,2,"Web, Mobile & Software Dev",4
3413,~013659276103fe4238,Volodymyr,15.00,Ukraine,4,Error: No education,None,0,8,Engineering & Architecture,7
3414,~015eb0343aff07b9bd,Om,20.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,3,"Web, Mobile & Software Dev",4
3415,~01e5023c9c4491395a,Krishna,25.00,India,11,Bachelors,Bachelor,3,4,Design & Creative,0
3416,~0101f630b1c1d3008d,Shiromani,12.98,India,11,B. Tech - Computer Science,None,0,8,Design & Creative,0
3417,~01d4d8e89a2fbef592,Anis,20.00,Pakistan,14,Master of Computer Applications (M.C.A.),Master,2,16,"Web, Mobile & Software Dev",4
3418,~01aae00edbff263a13,Gavy,33.33,India,11,"[u'Masters', u'Masters']",Master,2,12,"Web, Mobile & Software Dev",4
3419,~014d67dbabe75b4b43,Saravanan,10.00,India,11,Error: No education,None,0,17,Admin Support,1
3420,~01f811c3c33f085f88,Shaina,25.00,India,11,"[u'Master of Fine Arts (M.F.A.)', u'Bachelor of Fine Arts (B.F.A.)', u'Diploma']",Master,2,7,Design & Creative,0
3421,~014bf9efb2c163c910,Mukesh,13.33,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,6,Design & Creative,0
3422,~0194016e0458b7a1ab,Tanya,16.00,India,11,"[u""Master's degree"", u""Bachelor's degree""]",Master,2,7,Design & Creative,0
3423,~01c7c17893761fe96b,Mehar,13.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,3,"Web, Mobile & Software Dev",4
3424,~017da54332701d0a1d,Amrit,15.00,India,11,Master of Computer Applications (M.C.A.),Master,2,5,"Web, Mobile & Software Dev",4
3425,~0181ef1fe7e97b34e2,Sapan,13.00,India,11,Bachelors,Bachelor,3,7,Design & Creative,0
3426,~014dbacc056950818c,Younes,28.00,Morocco,50,Applied maths and computing licence degree,None,0,3,"Web, Mobile & Software Dev",4
3427,~0190ed8c1324b6470d,Deepu,5.00,India,11,Bachelor of Commerce (B.Com.),Bachelor,3,8,Sales & Marketing,5
3428,~019ec397e714a27805,Md. Golam Shahriar,25.00,Bangladesh,10,Bachelors,Bachelor,3,4,"Web, Mobile & Software Dev",4
3429,~01d34424220e75f279,Andy,125.00,United States,0,Bachelor's degree,Bachelor,3,17,Design & Creative,0
3430,~01116fa2aceac378cf,Dilfaza,7.50,Bangladesh,10,"[u'Bachelor of Applied Science (B.A.Sc.)', u'High school degree']",Bachelor,3,3,"Web, Mobile & Software Dev",4
3431,~0138c9d922e1f1fa6e,Amrinder,20.00,India,11,Bachelor of Arts (B.A.),Bachelor,3,4,Design & Creative,0
3432,~01f60402d698eb7550,Mahrukh,8.00,Pakistan,14,Bachelor of Engineering (B.Eng.),Bachelor,3,7,Design & Creative,0
3433,~01e946fffe340c9653,Milanpreet,9.00,India,11,Error: No education,None,0,1,Writing,2
3434,~01382c1346384a4d73,Khushwant,15.00,India,11,Master of Computer Applications (M.C.A.),Master,2,5,"Web, Mobile & Software Dev",4
3435,~013168940d5d3a0600,Rizwan,20.00,Pakistan,14,Bachelor of Science (B.S.),Bachelor,3,4,"Web, Mobile & Software Dev",4
3436,~01e2f2a456de311ffe,Md Raju,7.50,Bangladesh,10,Bachelor of Engineering (B.Eng.),Bachelor,3,1,Sales & Marketing,5
3437,~017cb4127e346cffaa,Baljinder,15.00,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,5,none,12
3438,~01bdef5df0e9ec2812,Mohammad,6.25,Bangladesh,10,Bachelor of Business Administration (B.B.A.),Bachelor,3,3,Design & Creative,0
3439,~01449db35689d2135f,Swati,20.00,India,11,Master of Computer Applications (M.C.A.),Master,2,13,Design & Creative,0
3440,~0118c202dcbc7adb92,Bibhas,6.00,India,11,Bachelor of Science (B.S.),Bachelor,3,1,Admin Support,1
3441,~01f3cd953564879cd8,Nata,22.00,Ukraine,4,"[u""Associate's degree"", u'Bachelor of Business Administration (B.B.A.)']",Bachelor,3,1,"Web, Mobile & Software Dev",4
3442,~01c7a59a5cc29fac91,Can,20.00,Turkey,46,"[u'Master of Arts (M.A.)', u'Bachelor of Engineering (B.Eng.)']",Master,2,4,Design & Creative,0
3443,~019b4447f2148b1897,Andrzej,45.00,Poland,29,Error: No education,None,0,14,Design & Creative,0
3444,~017c4abb90e0b1dbe0,Satnam,20.00,India,11,Master of Computer Applications (M.C.A.),Master,2,3,"Web, Mobile & Software Dev",4
3445,~018bd7f876072c4aa0,Darko,19.00,Serbia,36,"[u'Bachelor of Business Administration (B.B.A.)', u'Bachelor of Engineering (B.Eng.)']",Bachelor,3,4,"Web, Mobile & Software Dev",4
3446,~018762b073265b9e28,Mohammed,50.00,Palestinian Territories,92,Bachelor of Engineering (B.Eng.),Bachelor,3,8,"Web, Mobile & Software Dev",4
3447,~018b7570f2a5abed8b,Sayed,18.00,India,11,Bachelor of Science (B.S.),Bachelor,3,5,Design & Creative,0
3448,~01b7046ea347c622e9,Subhrajit,15.00,India,11,Master of Computer Applications (M.C.A.),Master,2,3,Sales & Marketing,5
3449,~01bd6a0eb5a6685fba,Prabitra,30.00,India,11,Bachelor of Arts (B.A.),Bachelor,3,7,IT & Networking,3
3450,~0169099e587c9ce71f,Levon,20.00,Armenia,25,,None,0,9,Design & Creative,0
3451,~0139774b079b7acac0,Thais,20.00,United States,0,"[u""Associate's degree"", u'Bachelor of Arts (B.A.)']",Bachelor,3,6,Translation,8
3452,~014424c967fad197fe,Nitin,12.50,India,11,Bachelors,Bachelor,3,6,"Web, Mobile & Software Dev",4
3453,~0170fa81f1339a6d85,Nimesh,20.00,Sri Lanka,68,Bachelors,Bachelor,3,3,Sales & Marketing,5
3454,~01ade2ca01be8a4fbc,Le,30.00,Vietnam,2,Bachelor of Engineering (B.Eng.),Bachelor,3,6,"Web, Mobile & Software Dev",4
3455,~010803f36ba5bf830d,Dylan,30.00,Taiwan,51,Bachelors,Bachelor,3,2,"Web, Mobile & Software Dev",4
3456,~010075844b9468076a,Rohit,5.00,India,11,Master of Business Administration (M.B.A.),Master,2,5,Admin Support,1
3457,~01efd55a65993721a2,Mohen,20.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,7,Admin Support,1
3458,~01e479ab2c5a406eed,Ibrahim,50.00,Egypt,43,"[u'Bachelor of Science (B.S.)', u'Bachelor of Education (B.Ed.)']",Bachelor,3,9,Data Science & Analytics,6
3459,~019beb057edb75c98b,Chukkala,15.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,14,Admin Support,1
3460,~01fc454b6f47e78583,Shubham,15.00,India,11,Master of Business Administration (M.B.A.),Master,2,8,Customer Service,10
3461,~0155676c6f0bdc6edc,Mohamed,50.00,Egypt,43,"[u'Master of Computer Applications (M.C.A.)', u'Bachelors']",Master,2,9,"Web, Mobile & Software Dev",4
3462,~017b900f86b4d5ede5,Sanjay,20.00,India,11,Master of Computer Applications (M.C.A.),Master,2,6,"Web, Mobile & Software Dev",4
3463,~01667ef27b91f8ecc0,Sunny,20.00,India,11,Master of Computer Applications (M.C.A.),Master,2,1,"Web, Mobile & Software Dev",4
3464,~017c04f3eab3cf2623,Dawon,30.00,United Kingdom,3,"[u'Bachelor of Arts (B.A.)', u'Foundation degree']",None,0,1,Design & Creative,0
3465,~018e968be05a1379ec,Di,19.00,Ukraine,4,"['none', 'none']",None,0,10,Design & Creative,0
3466,~01da8157697f84656d,Jeffrey,20.00,United States,0,Error: No education,None,0,2,Admin Support,1
3467,~01c14aa848eb286e54,Michael,180.00,United States,0,"[u'Doctor of Law (J.D.)', u'Bachelor of Arts (B.A.)']",Professional,4,0,Legal,11
3468,~01d7b042d0259dc897,Desh,6.67,India,11,"[u'Masters', u'Bachelor of Science (B.S.)']",Master,2,1,Writing,2
3469,~01858983daf1ccdb0a,Artem,25.00,Ukraine,4,Master of engineering,Master,2,0,Design & Creative,0
3470,~01a83f6d6a25c826bb,Pawan,11.00,India,11,MCA,None,0,3,IT & Networking,3
3471,~0177b14a80e743afad,Madiha,10.00,Malaysia,94,"[u'Master of Arts (M.A.)', u'Bachelor of Education (B.Ed.)']",Master,2,2,Admin Support,1
3472,~01c42d9ccc03b80b3e,Alina,20.00,Russia,8,,None,0,0,Design & Creative,0
3473,~01133eb4fde38f63aa,Himanshu,12.00,India,11,MBA,None,0,8,"Web, Mobile & Software Dev",4
3474,~014def7e6a1e973cbc,Charlotte,17.50,Turkey,46,Bachelor of Applied Science (B.A.Sc.),Bachelor,3,2,Accounting & Consulting,9
3475,~018ff75b3b9cbd047c,Rahul,4.80,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,2,Admin Support,1
3476,~01b5949c27ec7a0517,Athar,15.00,Pakistan,14,"[u'Master of Science (M.S.)', 'none']",None,0,1,Data Science & Analytics,6
3477,~0135dca6a4a2d353fa,Sujan,12.00,India,11,"[u'Bachelor of Arts (B.A.)', 'none']",None,0,3,Design & Creative,0
3478,~0185ab2358535617bf,Meena,16.00,India,11,,None,0,9,"Web, Mobile & Software Dev",4
3479,~017f5f0e021a4c6585,Tuan,20.00,Vietnam,2,,None,0,3,"Web, Mobile & Software Dev",4
3480,~017319551f603ae35c,Afshan,15.00,Pakistan,14,masters in media science,None,0,2,Design & Creative,0
3481,~0179422e2c87e7367d,Holy Mirana,7.78,Madagascar,84,"['none', 'none', u'Bachelor of Commerce (B.Com.)']",None,0,18,Customer Service,10
3482,~01a98fdb78b6ef31bc,Arthur,18.95,Belarus,19,"[u'Life drawing and sculpting', u'Informatics']",None,0,3,Design & Creative,0
3483,~014a8b0e9d2a0cee25,Raghu Nath,6.26,India,11,"[u'Post-Graduate Program in Management', u'CFA Level II ']",None,0,14,Admin Support,1
3484,~010797ace50d3451ee,Lavanya,15.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,4,"Web, Mobile & Software Dev",4
3485,~019f6fea575ead89ec,Bruno,49.00,Brazil,27,"['none', 'none']",None,0,7,Design & Creative,0
3486,~01537a690f58b25b55,irfan,22.00,United Kingdom,3,Masters In Business Administration,Master,2,10,"Web, Mobile & Software Dev",4
3487,~01108b7ddc97c83f00,Tahir,15.00,Pakistan,14,Master of Business Administration (M.B.A.),Master,2,5,"Web, Mobile & Software Dev",4
3488,~01260ce627359e3465,P N,20.00,New Zealand,75,Error: No education,None,0,0,Writing,2
3489,~014036e562ebc263a8,Muhammad,16.00,Pakistan,14,Bachelor of Engineering (B.Eng.),Bachelor,3,5,none,12
3490,~014aa0e8ae943e7911,Suvendu,16.00,India,11,Bachelor Of Technology,Bachelor,3,13,"Web, Mobile & Software Dev",4
3491,~012671033be571e43e,Muhammad,15.00,Pakistan,14,Master of Computer Applications (M.C.A.),Master,2,4,IT & Networking,3
3492,~0104279d2c0b578890,Christian,50.00,Ukraine,4,"[u'Master of Business Administration (M.B.A.)', u'Master of Business Administration (M.B.A.)', u""Master's degree""]",Master,2,6,IT & Networking,3
3493,~01d29752b5a86d97f0,Suresh,20.50,India,11,Master of Computer Applications (M.C.A.),Master,2,10,"Web, Mobile & Software Dev",4
3494,~0197ad39afb04c7c6a,Gagandeep,17.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,3,"Web, Mobile & Software Dev",4
3495,~01c86747937b61f1c9,Maxim,15.00,Ukraine,4,Error: No education,None,0,8,"Web, Mobile & Software Dev",4
3496,~01d53c89661ff5cb8b,Moritz,27.78,United States,0,"[u'Masters', u'Other', u'Other', u'Bachelors', u'Other']",None,0,7,Sales & Marketing,5
3497,~0114316583b0108d8a,Artee,12.50,India,11,"['none', u'Master of Computer Applications (M.C.A.)']",None,0,16,Design & Creative,0
3498,~012c440302f78d5970,Md. Mahidul,6.00,Bangladesh,10,Error: No education,None,0,11,Sales & Marketing,5
3499,~019892b9a8fc4f3b25,Bibek,15.00,Nepal,69,"[u""Associate's degree"", u""Associate's degree""]",Associate,5,7,"Web, Mobile & Software Dev",4
3500,~01a7c15d738d0c5bfa,Binod,28.00,India,11,Error: No education,None,0,13,Legal,11
3501,~01561ded640bcd9371,faisal,15.00,Bangladesh,10,Bachelors,Bachelor,3,11,"Web, Mobile & Software Dev",4
3502,~0114d06f37196418d8,Manoj,20.00,India,11,"[u'Master of Fine Arts (M.F.A.)', u'Bachelor of Fine Arts (B.F.A.)']",Master,2,8,"Web, Mobile & Software Dev",4
3503,~011f4681e9e56c72d3,Vinod,12.00,India,11,Bachelor's,Bachelor,3,4,"Web, Mobile & Software Dev",4
3504,~013c7292b8eb34be33,Rutika,7.00,India,11,Master of Business Administration (M.B.A.),Master,2,6,Sales & Marketing,5
3505,~01cd3f803bd661446b,Lakshmi,5.56,India,11,"[u'Master of Science (M.S.)', u'Bachelor of Science (B.S.)']",Master,2,25,Admin Support,1
3506,~0103861316ee59158c,Mital,15.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,10,"Web, Mobile & Software Dev",4
3507,~0134bcb68f05ffc62e,Dhairya,15.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,6,"Web, Mobile & Software Dev",4
3508,~010c947544de5341e2,Povilas,40.00,United Kingdom,3,Bachelor's,Bachelor,3,5,"Web, Mobile & Software Dev",4
3509,~01fd5bbd8f60b6bebe,Jeremy,75.00,United States,0,"[u'Master of Science (M.S.)', u'Doctor of Philosophy (Ph.D.)']",Doctorate,1,13,"Web, Mobile & Software Dev",4
3510,~01f21fbb24f2e65aeb,Tamara,12.00,Serbia,36,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,6,"Web, Mobile & Software Dev",4
3511,~01d40b2537d76f6893,Linar,35.00,Russia,8,,None,0,13,"Web, Mobile & Software Dev",4
3512,~01461bfde135e62fe9,Nadine,35.00,Germany,21,Master of Arts (M.A.),Master,2,10,Translation,8
3513,~019c79074bd7b561dd,Erica,38.00,United States,0,"[u'Master of Arts (M.A.)', u'Bachelor of Arts (B.A.)']",Master,2,6,Writing,2
3514,~0149ec4415e8818bbf,Tsvetomir,12.00,Bulgaria,52,Master of Engineering,Master,2,5,none,12
3515,~01bea9cc7e7ac26789,Santiago,18.00,Argentina,49,"[u'Graphic Design', u'Graphic Design']",None,0,15,Design & Creative,0
3516,~0100c7f44f28f1773b,Zeeshan,7.50,Pakistan,14,Engineer's degree,Master,2,5,Admin Support,1
3517,~01144b3e545a5820aa,Chirag,15.00,India,11,"[u'B.C.A', u'Bachelor of Commerce (BCom)', u'12th']",None,0,4,"Web, Mobile & Software Dev",4
3518,~017be26c29065c5d29,Carol,5.00,India,11,Bachelor of Engineering (B.Eng.),Bachelor,3,0,Admin Support,1
3519,~010b53149333c50c9d,Amr,5.75,Egypt,43,"['none', 'none']",None,0,6,Sales & Marketing,5
3520,~012e2433b5114ed993,Alyona,17.00,Ukraine,4,Master of Architecture (M.Arch.),Master,2,2,"Web, Mobile & Software Dev",4
3521,~01cbd3aca24212989b,Penelope,75.00,Australia,1,Bachelor of Arts (B.A.),Bachelor,3,24,Sales & Marketing,5
3522,~012986c3b328867854,Muniraj,15.00,India,11,One year executive MBA programme,None,0,0,Sales & Marketing,5
3523,~013be381016e2fef01,Alvineer,7.50,Philippines,42,,None,0,2,Design & Creative,0
3524,~01b346e20aea8ac5f3,atin,15.00,India,11,Engineer's degree,Master,2,4,"Web, Mobile & Software Dev",4
3525,~015f8db0e4a7b9989f,Vanessa,20.00,Canada,18,High school degree,High School,6,1,Translation,8
3526,~01cf0dfdcb5120f459,Dmitry,30.00,Indonesia,33,Error: No education,None,0,0,Sales & Marketing,5
3527,~01296eab3b016dc763,bharat,16.00,India,11,B.Tech,None,0,5,"Web, Mobile & Software Dev",4
3528,~01410de29250e4f3ab,Cosmin George,45.00,Romania,12,Error: No education,None,0,13,Sales & Marketing,5
3529,~019c90cee25f730a1e,Kulsum,45.00,Australia,1,"[u'Bachelor of Arts (B.A.)', 'none']",None,0,7,Design & Creative,0
3530,~010416defb2fc86a06,Yoel,35.00,Venezuela,62,,None,0,2,Design & Creative,0
3531,~01a9c0d07d4b02350f,ghada,20.00,Switzerland,76,"[u'Master of Fine Arts (M.F.A.)', u'Bachelor of Fine Arts (B.F.A.)']",Master,2,4,Design & Creative,0
3532,~01d3991a0927246f5d,Vikram,15.00,India,11,"[u'MCSE', u'CCNA', u'MBA']",None,0,3,Design & Creative,0
3533,~018d2d4a3eec6d2ecf,ALI SHAH,15.00,Pakistan,14,Error: No education,None,0,9,Design & Creative,0
3534,~01d07ea32a2702eddf,Mrinal,30.00,India,11,Bachelor of Technology (B.Tech.),Bachelor,3,1,Engineering & Architecture,7
