user_count,hr_tenure
34551,"[0, 0, 0, [3.0], 3.0, 3.0]"
34552,None
34553,None
34554,None
34555,None
34556,None
34557,None
34558,None
34559,None
34560,None
34561,"[0, 0, 0, [15.0], 15.0, 15.0]"
34562,None
34563,None
34564,None
34565,None
34566,None
34567,None
34568,None
34569,None
34570,None
34571,None
34572,None
34573,None
34574,None
34575,None
34576,None
34577,None
34578,None
34579,None
34580,None
34581,None
34582,None
34583,None
34584,None
34585,None
34586,None
34587,None
34588,None
34589,None
34590,None
34591,None
34592,None
34593,None
34594,None
34595,None
34596,None
34597,None
34598,None
34599,None
34600,None
34601,None
34602,None
34603,None
34604,None
34605,None
34606,None
34607,None
34608,None
34609,None
34610,None
34611,None
34612,None
34613,None
34614,None
34615,None
34616,None
34617,"[0, 0, 0, [40.0], 40.0, 40.0]"
34618,None
34619,None
34620,None
34621,None
34622,"[17, 0, 0, [14.0], 14.0, 14.0]"
34623,None
34624,None
34625,None
34626,None
34627,None
34628,None
34629,None
34630,None
34631,None
34632,None
34633,None
34634,None
34635,None
34636,None
34637,None
34638,None
34639,None
34640,None
34641,None
34642,None
34643,None
34644,None
34645,None
34646,None
34647,None
34648,None
34649,None
34650,None
34651,None
34652,None
34653,None
34654,None
34655,None
34656,None
34657,None
34658,None
34659,None
34660,None
34661,None
34662,None
34663,None
34664,None
34665,None
34666,None
34667,None
34668,None
34669,None
34670,None
34671,None
34672,None
34673,None
34674,None
34675,None
34676,None
34677,None
34678,None
34679,None
34680,None
34681,None
34682,None
34683,None
34684,None
34685,None
34686,None
34687,None
34688,None
34689,None
34690,None
34691,None
34692,None
34693,None
34694,None
34695,None
34696,None
34697,None
34698,None
34699,None
34700,None
34701,None
34702,None
34703,None
34704,None
34705,None
34706,None
34707,None
34708,None
34709,None
34710,None
34711,None
34712,None
34713,None
34714,None
34715,None
34716,None
34717,None
34718,None
34719,None
34720,None
34721,None
34722,None
34723,None
34724,None
34725,None
34726,None
34727,None
34728,None
34729,None
34730,None
34731,None
34732,None
34733,None
34734,None
34735,None
34736,None
34737,None
34738,None
34739,None
34740,"[0, 0, 0, [35.0], 35.0, 35.0]"
34741,None
34742,None
34743,None
34744,None
34745,None
34746,None
34747,None
34748,None
34749,None
34750,None
34751,None
34752,None
34753,None
34754,None
34755,None
34756,None
34757,None
34758,None
34759,None
34760,None
34761,None
34762,None
34763,None
34764,None
34765,None
34766,None
34767,None
34768,None
34769,None
34770,None
34771,None
34772,None
34773,None
34774,None
34775,None
34776,None
34777,None
34778,None
34779,None
34780,None
34781,None
34782,None
34783,None
34784,"[0, 0, 0, [15.0], 15.0, 15.0]"
34785,None
34786,None
34787,None
34788,None
34789,None
34790,None
34791,None
34792,None
34793,None
34794,None
34795,None
34796,None
34797,None
34798,None
34799,None
34800,None
34801,None
34802,None
34803,None
34804,None
34805,None
34806,None
34807,None
34808,None
34809,None
34810,None
34811,None
34812,None
34813,None
34814,None
34815,None
34816,None
34817,None
34818,None
34819,None
34820,None
34821,None
34822,None
34823,None
34824,None
34825,None
34826,None
34827,None
34828,None
34829,None
34830,None
34831,None
34832,None
34833,None
34834,None
34835,None
34836,None
34837,None
34838,None
34839,None
34840,None
34841,None
34842,None
34843,None
34844,None
34845,None
34846,None
34847,None
34848,None
34849,None
34850,None
34851,None
34852,None
34853,None
34854,None
34855,None
34856,None
34857,None
34858,None
34859,None
34860,None
34861,None
34862,None
34863,None
34864,None
34865,None
34866,None
34867,None
34868,None
34869,None
34870,None
34871,None
34872,None
34873,None
34874,None
34875,None
34876,None
34877,None
34878,None
34879,None
34880,None
34881,None
34882,None
34883,None
34884,None
34885,None
34886,None
34887,None
34888,None
34889,None
34890,None
34891,None
34892,None
34893,None
34894,None
34895,None
34896,None
34897,None
34898,None
34899,None
34900,None
34901,None
34902,None
34903,None
34904,None
34905,None
34906,None
34907,None
34908,None
34909,None
34910,None
34911,None
34912,None
34913,None
34914,None
34915,None
34916,None
34917,None
34918,None
34919,None
34920,None
34921,None
34922,None
34923,None
34924,None
34925,None
34926,None
34927,None
34928,None
34929,None
34930,None
34931,None
34932,None
34933,None
34934,None
34935,None
34936,None
34937,None
34938,None
34939,None
34940,None
34941,None
34942,None
34943,None
34944,None
34945,None
34946,None
34947,None
34948,None
34949,None
34950,None
34951,None
34952,None
34953,None
34954,None
34955,None
34956,None
34957,None
34958,None
34959,None
34960,None
34961,None
34962,None
34963,None
34964,None
34965,None
34966,None
34967,None
34968,None
34969,None
34970,None
34971,None
34972,None
34973,None
34974,None
34975,None
34976,None
34977,None
34978,None
34979,None
34980,None
34981,None
34982,None
34983,None
34984,None
34985,None
34986,None
34987,None
34988,None
34989,None
34990,None
34991,None
34992,None
34993,None
34994,None
34995,None
34996,None
34997,None
34998,None
34999,None
35000,None
35001,None
35002,None
35003,None
35004,None
35005,None
35006,None
35007,None
35008,None
35009,None
35010,None
35011,None
35012,None
35013,None
35014,None
35015,None
35016,None
35017,None
35018,None
35019,None
35020,None
35021,None
35022,None
35023,None
35024,None
35025,None
35026,None
35027,None
35028,None
35029,None
35030,None
35031,None
35032,None
35033,None
35034,None
35035,None
35036,None
35037,None
35038,None
35039,None
35040,None
35041,None
35042,None
35043,None
35044,None
35045,None
35046,None
35047,None
35048,None
35049,None
35050,None
35051,None
35052,None
35053,None
35054,None
35055,None
35056,None
35057,None
35058,None
35059,None
35060,None
35061,None
35062,None
35063,None
35064,None
35065,None
35066,None
35067,None
35068,None
35069,None
35070,None
35071,None
35072,None
35073,None
35074,None
35075,None
35076,None
35077,None
35078,None
35079,None
35080,None
35081,None
35082,None
35083,None
35084,None
35085,None
35086,None
35087,None
35088,None
35089,None
35090,None
35091,None
35092,None
35093,None
35094,None
35095,None
35096,None
35097,None
35098,None
35099,None
35100,None
35101,None
35102,None
35103,None
35104,None
35105,None
35106,None
35107,None
35108,None
35109,None
35110,None
35111,None
35112,None
35113,None
35114,None
35115,None
35116,None
35117,None
35118,None
35119,None
35120,None
35121,None
35122,None
35123,None
35124,None
35125,None
35126,None
35127,None
35128,None
35129,None
35130,None
35131,None
35132,None
35133,None
35134,None
35135,None
35136,None
35137,None
35138,None
35139,None
35140,None
35141,None
35142,None
35143,None
35144,None
35145,None
35146,None
35147,None
35148,None
35149,None
35150,None
35151,None
35152,None
35153,None
35154,None
35155,None
35156,None
35157,None
35158,None
35159,None
35160,None
35161,None
35162,None
35163,None
35164,None
35165,None
35166,None
35167,None
35168,None
35169,None
35170,None
35171,None
35172,None
35173,None
35174,None
35175,None
35176,None
35177,None
35178,None
35179,None
35180,None
35181,None
35182,None
35183,None
35184,None
35185,None
35186,None
35187,None
35188,None
35189,None
35190,None
35191,None
35192,None
35193,None
35194,None
35195,None
35196,None
35197,None
35198,None
35199,None
35200,None
35201,None
35202,None
35203,None
35204,None
35205,None
35206,None
35207,None
35208,None
35209,None
35210,None
35211,None
35212,None
35213,None
35214,None
35215,None
35216,None
35217,None
35218,None
35219,None
35220,None
35221,None
35222,None
35223,None
35224,None
35225,None
35226,None
35227,None
35228,None
35229,None
35230,None
35231,None
35232,None
35233,None
35234,None
35235,None
35236,None
35237,None
35238,None
35239,None
35240,None
35241,None
35242,None
35243,None
35244,None
35245,None
35246,None
35247,None
35248,None
35249,None
35250,None
35251,None
35252,None
35253,None
35254,None
35255,None
35256,None
35257,None
35258,None
35259,None
35260,None
35261,None
35262,None
35263,None
35264,None
35265,None
35266,None
35267,None
35268,None
35269,None
35270,None
35271,None
35272,None
35273,None
35274,None
35275,None
35276,None
35277,None
35278,None
35279,None
35280,None
35281,None
35282,None
35283,None
35284,None
35285,None
35286,None
35287,None
35288,None
35289,None
35290,None
35291,None
35292,None
35293,None
35294,None
35295,None
35296,None
35297,None
35298,None
35299,None
35300,None
35301,None
35302,None
35303,None
35304,None
35305,None
35306,None
35307,None
35308,None
35309,None
35310,None
35311,None
35312,None
35313,None
35314,None
35315,None
35316,None
35317,None
35318,None
35319,None
35320,None
35321,None
35322,None
35323,None
35324,None
35325,None
35326,None
35327,None
35328,None
35329,None
35330,None
35331,None
35332,None
35333,None
35334,None
35335,None
35336,None
35337,None
35338,None
35339,None
35340,None
35341,None
35342,None
35343,None
35344,None
35345,None
35346,None
35347,None
35348,None
35349,None
35350,None
35351,None
35352,None
35353,None
35354,None
35355,None
35356,None
35357,None
35358,None
35359,None
35360,None
35361,None
35362,None
35363,None
35364,None
35365,None
35366,None
35367,None
35368,None
35369,None
35370,None
35371,None
35372,None
35373,None
35374,None
35375,None
35376,None
35377,None
35378,None
35379,None
35380,None
35381,None
35382,None
35383,None
35384,None
35385,None
35386,None
35387,None
35388,None
35389,None
35390,None
35391,None
35392,None
35393,None
35394,None
35395,None
35396,None
35397,None
35398,None
35399,None
35400,None
35401,None
35402,None
35403,None
35404,None
35405,None
35406,None
35407,None
35408,None
35409,None
35410,None
35411,None
35412,None
35413,None
35414,None
35415,None
35416,None
35417,None
35418,None
35419,None
35420,None
35421,None
35422,None
35423,None
35424,None
35425,None
35426,None
35427,None
35428,None
35429,None
35430,None
35431,None
35432,None
35433,None
35434,None
35435,None
35436,None
35437,None
35438,None
35439,None
35440,None
35441,None
35442,None
35443,None
35444,None
35445,None
35446,None
35447,None
35448,None
35449,None
35450,None
35451,None
35452,None
35453,None
35454,None
35455,None
35456,None
35457,None
35458,None
35459,None
35460,None
35461,None
35462,None
35463,None
35464,None
35465,None
35466,None
35467,None
35468,None
35469,None
35470,None
35471,None
35472,None
35473,None
35474,None
35475,None
35476,None
35477,None
35478,None
35479,None
35480,None
35481,None
35482,None
35483,None
35484,None
35485,None
35486,None
35487,None
35488,None
35489,None
35490,None
35491,None
35492,None
35493,None
35494,None
35495,None
35496,None
35497,None
35498,None
35499,None
35500,None
35501,None
35502,"[74, 2, 0, [16.0], 16.0, 16.0]"
35503,None
35504,None
35505,None
35506,None
35507,None
35508,None
35509,None
35510,None
35511,None
35512,None
35513,None
35514,None
35515,None
35516,None
35517,None
35518,None
35519,None
35520,None
35521,None
35522,None
35523,None
35524,None
35525,None
35526,None
35527,None
35528,None
35529,None
35530,None
35531,None
35532,None
35533,None
35534,None
35535,None
35536,None
35537,None
35538,None
35539,None
35540,None
35541,None
35542,None
35543,None
35544,None
35545,None
35546,None
35547,None
35548,None
35549,None
35550,None
35551,None
35552,None
35553,None
35554,None
35555,None
35556,None
35557,None
35558,None
35559,None
35560,None
35561,None
35562,None
35563,None
35564,None
35565,None
35566,None
35567,None
35568,None
35569,None
35570,None
35571,None
35572,None
35573,None
35574,None
35575,None
35576,None
35577,None
35578,None
35579,None
35580,None
35581,None
35582,None
35583,None
35584,None
35585,None
35586,None
35587,None
35588,None
35589,None
35590,None
35591,None
35592,None
35593,None
35594,None
35595,None
35596,None
35597,None
35598,None
